url_path,views_total,views_unique
/hzi-bifo/traitar,29,19
/hzi-bifo/traitar/tree/master/traitar/data/sample_data,16,2
/hzi-bifo/traitar/blob/master/INSTALL.md,14,6
/hzi-bifo/traitar/tree/master/traitar,14,2
/hzi-bifo/traitar/tree/master/traitar/data,12,2
/hzi-bifo/traitar/blob/master/traitar/data/sample_data/samples.txt,10,2
/hzi-bifo/traitar/blob/master/traits.tsv,6,3
/hzi-bifo/traitar/blob/master/traitar/data/sample_data/1457190.3.RefSeq.faa,2,1
/hzi-bifo/traitar/blob/master/traitar/data/sample_data/525367.9.RefSeq.faa,2,1
/hzi-bifo/traitar/blob/master/traitar/data/sample_data/traitar_out/phenotype_prediction/phypat/feat_gffs/Listeria_grayi_DSM_20601_complete_annotation.gff,1,1
