referrer,views_total,views_unique
Google,78,38
academic.oup.com,25,9
github.com,8,4
xuchangqing.feishu.cn,4,1
pmc.ncbi.nlm.nih.gov,3,1
cn.bing.com,1,1
ecosia.org,1,1
DuckDuckGo,1,1
