url_path,views_total,views_unique
/hzi-bifo/RiboDetector,117,76
/hzi-bifo/RiboDetector/blob/pip/README.md,13,3
/hzi-bifo/RiboDetector/tree/pip/ribodetector,11,6
/hzi-bifo/RiboDetector/blob/pip/ribodetector/model/model_cpu.py,9,1
/hzi-bifo/RiboDetector/issues,5,2
/hzi-bifo/RiboDetector/releases/tag/v0.3.3,4,4
/hzi-bifo/RiboDetector/blob/pip/ribodetector/benchmarks/benchmarks.jpg,4,2
/hzi-bifo/RiboDetector/blob/pip/ribodetector/detect_cpu.py,4,2
/hzi-bifo/RiboDetector/tree/pip/ribodetector/model,4,2
/hzi-bifo/RiboDetector/pull/61,3,3
