referrer,views_total,views_unique
Google,85,42
academic.oup.com,27,11
github.com,10,5
xuchangqing.feishu.cn,4,1
pmc.ncbi.nlm.nih.gov,3,1
bioconda.github.io,1,1
ecosia.org,1,1
