referrer,views_total,views_unique
Google,82,42
academic.oup.com,18,9
Bing,11,6
pypi.org,9,1
github.com,4,4
githubissues.com,4,2
DuckDuckGo,1,1
cell.com,1,1
watermark.silverchair.com,1,1
