referrer,views_total,views_unique
Google,114,56
DuckDuckGo,24,5
Bing,8,4
academic.oup.com,8,2
software.cqls.oregonstate.edu,6,1
github.com,4,1
perplexity.ai,3,2
cgsb.miraheze.org,1,1
hprc.tamu.edu,1,1
jira.ajdc.sony.co.jp,1,1
