referrer,views_total,views_unique
Google,52,19
Bing,14,6
DuckDuckGo,4,1
rna-seqblog.com,2,2
github.com,1,1
nf-co.re,1,1
perplexity.ai,1,1
statics.teams.cdn.office.net,1,1
