url_path,views_total,views_unique
/hzi-bifo/RiboDetector,145,76
/hzi-bifo/RiboDetector/tree/pip/ribodetector,21,5
/hzi-bifo/RiboDetector/issues,20,5
/hzi-bifo/RiboDetector/blob/pip/README.md,6,3
/hzi-bifo/RiboDetector/blob/pip/ribodetector/benchmarks/benchmarks.jpg,4,2
/hzi-bifo/RiboDetector/issues/48,4,2
/hzi-bifo/RiboDetector/tree/pip/ribodetector/base,4,2
/hzi-bifo/RiboDetector/tree/pip/ribodetector/data,4,2
/hzi-bifo/RiboDetector/tree/pip/ribodetector/model,4,2
/hzi-bifo/RiboDetector/issues/2,3,3
