url_path,views_total,views_unique
/hzi-bifo/RiboDetector,78,57
/hzi-bifo/RiboDetector/tree/pip/ribodetector,52,6
/hzi-bifo/RiboDetector/tree/pip/ribodetector/data,12,3
/hzi-bifo/RiboDetector/blob/pip/README.md,8,3
/hzi-bifo/RiboDetector/tree/pip/ribodetector/model,8,3
/hzi-bifo/RiboDetector/issues,7,5
/hzi-bifo/RiboDetector/tree/pip/ribodetector/base,6,3
/hzi-bifo/RiboDetector/tree/pip/ribodetector/data_loader,6,2
/hzi-bifo/RiboDetector/tree/pip/ribodetector/utils,6,2
/hzi-bifo/RiboDetector/issues/6,4,3
