referrer,views_total,views_unique
Google,95,48
cdn.inst-fs-iad-prod.inscloudgate.net,4,3
Bing,4,2
cn.bing.com,4,2
academic.oup.com,3,3
github.com,3,3
bioconda.github.io,3,2
helmholtz.software,1,1
hatenablog-parts.com,1,1
software.cqls.oregonstate.edu,1,1
