referrer,views_total,views_unique
Google,82,42
academic.oup.com,20,7
pypi.org,10,1
Bing,8,5
githubissues.com,4,2
github.com,3,3
perplexity.ai,1,1
cell.com,1,1
watermark.silverchair.com,1,1
