referrer,views_total,views_unique
Google,56,29
academic.oup.com,22,11
Bing,9,2
watermark.silverchair.com,4,1
github.com,3,2
qwant.com,2,2
ncbi.nlm.nih.gov,1,1
kazumaxneo.hatenablog.com,1,1
cn.bing.com,1,1
DuckDuckGo,1,1
