referrer,views_total,views_unique
Google,59,41
Bing,14,4
rt.csc.fi,11,2
academic.oup.com,9,5
github.com,7,4
helmholtz.software,3,2
dt-hub.dzif.de,2,1
chatgpt.com,1,1
