referrer,views_total,views_unique
Google,97,47
cn.bing.com,5,2
Bing,5,2
cdn.inst-fs-iad-prod.inscloudgate.net,4,3
academic.oup.com,3,3
github.com,3,3
bioconda.github.io,2,1
hatenablog-parts.com,1,1
