url_path,views_total,views_unique
/hzi-bifo/RiboDetector,125,78
/hzi-bifo/RiboDetector/issues,25,7
/hzi-bifo/RiboDetector/blob/pip/ribodetector/model/model_cpu.py,9,1
/hzi-bifo/RiboDetector/tree/pip/ribodetector,8,3
/hzi-bifo/RiboDetector/releases,7,4
/hzi-bifo/RiboDetector/issues/1,6,2
/hzi-bifo/RiboDetector/blob/pip/setup.py,3,3
/hzi-bifo/RiboDetector/commits,3,2
/hzi-bifo/RiboDetector/blob/pip/ribodetector/base/base_model.py,3,1
/hzi-bifo/RiboDetector/blob/pip/ribodetector/benchmarks/benchmarks.jpg,3,1
