referrer,views_total,views_unique
Google,94,47
academic.oup.com,17,13
github.com,5,3
Bing,4,1
DuckDuckGo,1,1
hatenablog-parts.com,1,1
cn.bing.com,1,1
statics.teams.cdn.office.net,1,1
