url_path,views_total,views_unique
/hzi-bifo/RiboDetector,172,102
/hzi-bifo/RiboDetector/issues,16,6
/hzi-bifo/RiboDetector/tree/pip/ribodetector,14,4
/hzi-bifo/RiboDetector/tree/pip,7,4
/hzi-bifo/RiboDetector/tree/pip/ribodetector/data,5,3
/hzi-bifo/RiboDetector/blob/pip/README.md,5,2
/hzi-bifo/RiboDetector/blob/pip/ribodetector/data/ribodetector_600k_variable_len70_101_epoch47.onnx,2,2
/hzi-bifo/RiboDetector/issues/16,2,2
/hzi-bifo/RiboDetector/issues/57,2,2
/hzi-bifo/RiboDetector/releases,2,2
