referrer,views_total,views_unique
Google,36,21
Bing,8,6
academic.oup.com,4,2
safe.menlosecurity.com,3,2
DuckDuckGo,1,1
github.com,1,1
helmholtz.software,1,1
nf-co.re,1,1
pages.scp.astrazeneca.net,1,1
zymo-research.github.io,1,1
