referrer,views_total,views_unique
Google,79,46
github.com,5,3
Bing,3,3
academic.oup.com,3,2
hatenablog-parts.com,3,1
cn.bing.com,2,2
biotreasury.rjmart.cn,1,1
kazumaxneo.hatenablog.com,1,1
