url_path,views_total,views_unique
/hzi-bifo/RiboDetector,124,83
/hzi-bifo/RiboDetector/issues,23,5
/hzi-bifo/RiboDetector/tree/pip/ribodetector,9,4
/hzi-bifo/RiboDetector/blob/pip/ribodetector/model/model_cpu.py,9,1
/hzi-bifo/RiboDetector/releases,6,3
/hzi-bifo/RiboDetector/issues/1,6,2
/hzi-bifo/RiboDetector/blob/pip/ribodetector/detect_cpu.py,4,2
/hzi-bifo/RiboDetector/commits,3,2
/hzi-bifo/RiboDetector/blob/pip/ribodetector/base/base_model.py,3,1
/hzi-bifo/RiboDetector/blob/pip/ribodetector/benchmarks/benchmarks.jpg,3,1
