referrer,views_total,views_unique
Google,73,37
search.brave.com,20,4
safe.menlosecurity.com,7,5
github.com,4,3
Bing,3,2
academic.oup.com,2,2
bio.tools,2,1
nf-co.re,2,1
scl.kyoto-u.ac.jp,2,1
statics.teams.cdn.office.net,2,1
