referrer,views_total,views_unique
Google,111,41
academic.oup.com,9,6
github.com,4,4
cn.bing.com,4,1
Bing,3,3
hatenablog-parts.com,2,1
DuckDuckGo,1,1
rna-seqblog.com,1,1
