referrer,views_total,views_unique
Google,94,48
cdn.inst-fs-iad-prod.inscloudgate.net,4,3
github.com,3,3
Bing,3,3
bioconda.github.io,3,2
cn.bing.com,3,1
chatgpt.com,3,1
academic.oup.com,2,2
statics.teams.cdn.office.net,2,1
helmholtz.software,1,1
