url_path,views_total,views_unique
/hzi-bifo/RiboDetector,145,76
/hzi-bifo/RiboDetector/issues,21,6
/hzi-bifo/RiboDetector/tree/pip/ribodetector,19,4
/hzi-bifo/RiboDetector/issues/2,4,4
/hzi-bifo/RiboDetector/blob/pip/README.md,4,2
/hzi-bifo/RiboDetector/blob/pip/ribodetector/benchmarks/benchmarks.jpg,4,2
/hzi-bifo/RiboDetector/issues/48,4,2
/hzi-bifo/RiboDetector/tree/pip/ribodetector/base,4,2
/hzi-bifo/RiboDetector/tree/pip/ribodetector/data,4,2
/hzi-bifo/RiboDetector/tree/pip/ribodetector/model,4,2
