referrer,views_total,views_unique
Google,61,31
Bing,19,6
academic.oup.com,12,9
github.com,6,3
helmholtz.software,3,2
dt-hub.dzif.de,1,1
chatgpt.com,1,1
DuckDuckGo,1,1
