referrer,views_total,views_unique
Google,77,49
DuckDuckGo,27,4
Bing,11,8
github.com,9,2
software.cqls.oregonstate.edu,6,1
academic.oup.com,4,4
perplexity.ai,3,2
nf-co.re,2,2
search.brave.com,2,1
cgsb.miraheze.org,1,1
