referrer,views_total,views_unique
Google,100,39
academic.oup.com,8,7
ncbi.nlm.nih.gov,7,4
ecosia.org,5,2
Baidu,3,1
youtube.com,3,1
bio.tools,3,1
scbi.uma.es,1,1
cn.bing.com,1,1
