referrer,views_total,views_unique
Google,48,31
academic.oup.com,11,6
support.rc.ufl.edu,2,2
cn.bing.com,2,2
ncbi.nlm.nih.gov,2,1
Bing,1,1
academic-oup-com.prox.lib.ncsu.edu,1,1
github.com,1,1
