referrer,views_total,views_unique
Google,88,45
academic.oup.com,23,8
Bing,11,6
pypi.org,10,1
github.com,4,4
githubissues.com,4,2
DuckDuckGo,1,1
cell.com,1,1
perplexity.ai,1,1
watermark.silverchair.com,1,1
