referrer,views_total,views_unique
Google,118,42
github.com,13,4
Bing,8,5
academic.oup.com,7,1
DuckDuckGo,4,2
perplexity.ai,3,1
safe.menlosecurity.com,2,2
elearning.unideb.hu,1,1
hprc.tamu.edu,1,1
nf-co.re,1,1
