referrer,views_total,views_unique
Google,72,43
academic.oup.com,18,5
pypi.org,10,1
Bing,8,5
githubissues.com,3,2
github.com,2,2
perplexity.ai,1,1
cell.com,1,1
watermark.silverchair.com,1,1
