referrer,views_total,views_unique
Google,56,37
academic.oup.com,13,4
pypi.org,10,1
Bing,6,3
githubissues.com,1,1
cn.bing.com,1,1
perplexity.ai,1,1
github.com,1,1
watermark.silverchair.com,1,1
