referrer,views_total,views_unique
Google,49,31
Bing,14,6
nf-co.re,13,2
academic.oup.com,7,6
statics.teams.cdn.office.net,5,1
safe.menlosecurity.com,3,3
github.com,3,2
chatgpt.com,2,1
scienceparkstudygroup.github.io,2,1
ecosia.org,1,1
