referrer,views_total,views_unique
Google,122,38
Bing,23,5
academic.oup.com,12,5
DuckDuckGo,8,2
safe.menlosecurity.com,6,4
github.com,4,4
elearning.unideb.hu,3,3
gpt521.com,1,1
nf-co.re,1,1
statics.teams.cdn.office.net,1,1
