referrer,views_total,views_unique
Google,228,47
academic.oup.com,13,8
edgeservices.bing.com,6,1
Bing,3,2
bioconda.github.io,1,1
cn.bing.com,1,1
scbi.uma.es,1,1
github.com,1,1
