referrer,views_total,views_unique
Google,103,41
academic.oup.com,11,7
cn.bing.com,4,1
Bing,3,3
hatenablog-parts.com,3,1
rna-seqblog.com,1,1
github.com,1,1
DuckDuckGo,1,1
