referrer,views_total,views_unique
Google,108,49
academic.oup.com,12,9
github.com,10,4
Bing,7,3
DuckDuckGo,2,2
cn.bing.com,1,1
hatenablog-parts.com,1,1
statics.teams.cdn.office.net,1,1
