referrer,views_total,views_unique
Google,69,42
academic.oup.com,10,9
ncbi.nlm.nih.gov,3,3
ecosia.org,3,2
Baidu,3,1
bio.tools,3,1
youtube.com,3,1
Bing,2,1
cn.bing.com,1,1
overleaf.com,1,1
