time_iso8601,stars_cumulative
2018-10-19 00:00:00+00:00,1
2019-04-16 00:00:00+00:00,2
2020-02-13 00:00:00+00:00,3
2021-02-19 00:00:00+00:00,4
2022-02-04 00:00:00+00:00,5
2022-02-19 00:00:00+00:00,6
2022-11-08 00:00:00+00:00,7
2022-12-07 00:00:00+00:00,8
2023-01-10 00:00:00+00:00,9
2023-06-28 00:00:00+00:00,10
2024-04-08 00:00:00+00:00,11
2025-07-15 00:00:00+00:00,12
2025-07-23 00:00:00+00:00,13
2025-09-10 00:00:00+00:00,15
2025-10-02 00:00:00+00:00,16
2026-01-07 00:00:00+00:00,16
