url_path,views_total,views_unique
/hzi-bifo/mag,2,2
/hzi-bifo/mag/blob/master/README.md,2,2
/hzi-bifo/mag/blob/CloWM/docs/images/mag_workflow.png,1,1
/hzi-bifo/mag/blob/master/CHANGELOG.md,1,1
