url_path,views_total,views_unique
/CAMI-challenge/OPAL,18,13
/CAMI-challenge/OPAL/tree/master/cami_opal,3,1
/CAMI-challenge/OPAL/blob/master/data/focused_archimedes_13,2,2
/CAMI-challenge/OPAL/blob/master/data/grave_wright_13,2,2
/CAMI-challenge/OPAL/releases/tag/v1.0.13,2,1
/CAMI-challenge/OPAL/blob/master/EXAMPLES.md,1,1
/CAMI-challenge/OPAL/blob/master/README.md,1,1
/CAMI-challenge/OPAL/blob/master/cami_opal/binary_metrics.py,1,1
/CAMI-challenge/OPAL/blob/master/cami_opal/evaluate.py,1,1
/CAMI-challenge/OPAL/blob/master/data/biobox_cami_i_hc.yaml,1,1
