time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-21 00:00:00+00:00,,,5,3
2025-11-25 00:00:00+00:00,,,1,1
2025-11-26 00:00:00+00:00,,,2,2
2025-11-28 00:00:00+00:00,,,3,2
2025-12-04 00:00:00+00:00,1.0,1.0,12,2
