referrer,views_total,views_unique
Google,15,12
genomebiology.biomedcentral.com,9,4
repository.publisso.de,3,1
Bing,3,1
github.com,2,1
readcube.com,1,1
DuckDuckGo,1,1
docs.rc.ufl.edu,1,1
