referrer,views_total,views_unique
Google,37,12
genomebiology.biomedcentral.com,11,6
repository.publisso.de,3,1
readcube.com,1,1
Bing,1,1
docs.rc.ufl.edu,1,1
DuckDuckGo,1,1
