referrer,views_total,views_unique
Google,14,10
genomebiology.biomedcentral.com,10,5
repository.publisso.de,3,1
readcube.com,1,1
Bing,1,1
docs.rc.ufl.edu,1,1
DuckDuckGo,1,1
