url_path,views_total,views_unique
/BiBiServ/bibigrid,22,11
/BiBiServ/bibigrid/issues,17,9
/BiBiServ/bibigrid/pulls,14,6
/BiBiServ/bibigrid/blob/master/documentation/markdown/features/configuration.md,6,3
/BiBiServ/bibigrid/pull/727,4,3
/bibiserv/bibigrid,4,2
/BiBiServ/bibigrid/blob/master/bibigrid/core/startup.py,4,1
/BiBiServ/bibigrid/pull/711,4,1
/BiBiServ/bibigrid/blob/master/documentation/markdown/bibigrid_feature_list.md,3,2
/BiBiServ/bibigrid/blob/master/documentation/markdown/bibigrid_software_list.md,3,2
