url_path,views_total,views_unique
/BiBiServ/bibigrid,7,6
/BiBiServ/bibigrid/blob/master/documentation/markdown/features/configuration.md,5,3
/BiBiServ/bibigrid/tree/master,4,3
/BiBiServ/bibigrid/tree/master/bibigrid,4,2
/BiBiServ/bibigrid/tree/master/bibigrid/resources,3,2
/BiBiServ/bibigrid/tree/master/bibigrid/resources/playbook/roles/bibigrid/templates,3,1
/BiBiServ/bibigrid/blob/master/documentation/markdown/bibigrid_feature_list.md,2,2
/BiBiServ/bibigrid/blob/master/documentation/markdown/bibigrid_software_list.md,2,2
/BiBiServ/bibigrid/tree/master/bibigrid/resources/playbook,2,2
/BiBiServ/bibigrid/blob/master/bibigrid/resources/playbook/roles/bibigrid/defaults/main.yml,2,1
