url_path,views_total,views_unique
/BiBiServ/bibigrid,15,9
/BiBiServ/bibigrid/issues,14,8
/BiBiServ/bibigrid/pulls,10,3
/BiBiServ/bibigrid/blob/master/documentation/markdown/features/configuration.md,4,3
/BiBiServ/bibigrid/pull/727,4,3
/BiBiServ/bibigrid/pull/711,4,1
/BiBiServ/bibigrid/blob/master/documentation/markdown/bibigrid_feature_list.md,3,2
/BiBiServ/bibigrid/blob/master/documentation/markdown/bibigrid_software_list.md,3,2
/BiBiServ/bibigrid/pull/727/commits/03df95b48c418d495abb6f3c52a64152ddd994f0,3,2
/BiBiServ/bibigrid/issues/718,2,2
