url_path,views_total,views_unique
/BiBiServ/bibigrid,12,8
/BiBiServ/bibigrid/blob/master/documentation/markdown/features/configuration.md,4,3
/BiBiServ/bibigrid/blob/master/documentation/markdown/bibigrid_feature_list.md,2,2
/BiBiServ/bibigrid/blob/master/documentation/markdown/bibigrid_software_list.md,2,2
/BiBiServ/bibigrid/issues,2,1
/BiBiServ/bibigrid/issues/704,2,1
/BiBiServ/bibigrid/tree/master/bibigrid,2,1
/BiBiServ/bibigrid/blob/master/README.md,1,1
/BiBiServ/bibigrid/blob/master/bibigrid.yaml,1,1
/BiBiServ/bibigrid/blob/master/bibigrid/resources/playbook/roles/bibigrid/tasks/900-theia.yaml,1,1
