url_path,views_total,views_unique
/BiBiServ/bibigrid,5,3
/BiBiServ/bibigrid/discussions,3,2
/BiBiServ/bibigrid/blob/master/README.md,2,2
/BiBiServ/bibigrid/blob/master/requirements-all.txt,2,2
/BiBiServ/bibigrid/blob/master/requirements-full.txt,2,2
/BiBiServ/bibigrid/blob/master/documentation/markdown/features/configuration.md,1,1
/BiBiServ/bibigrid/blob/master/requirements-dev.txt,1,1
/BiBiServ/bibigrid/blob/master/requirements-rest.txt,1,1
/BiBiServ/bibigrid/blob/master/requirements.txt,1,1
/BiBiServ/bibigrid/commit/87896cf9d59cb1fc2380807bb9588ba07417f001,1,1
