url_path,views_total,views_unique
/BiBiServ/bibigrid,7,5
/BiBiServ/bibigrid/blob/master/bibigrid.yaml,2,2
/BiBiServ/bibigrid/issues,2,2
/BiBiServ/bibigrid/blob/master/documentation/markdown/features/configuration.md,1,1
/BiBiServ/bibigrid/blob/master/documentation/markdown/features/create.md,1,1
/BiBiServ/bibigrid/blob/master/documentation/markdown/software/theia_ide.md,1,1
/BiBiServ/bibigrid/commit/0059675f0209ea5674fc856905cb1b7fb07ec8c2,1,1
/BiBiServ/bibigrid/commit/8182901536a3a96b799c2283fa11ab89b1a429ac,1,1
/BiBiServ/bibigrid/discussions,1,1
/BiBiServ/bibigrid/issues/14,1,1
