url_path,views_total,views_unique
/CAMI-challenge/AMBER,19,14
/CAMI-challenge/AMBER/tree/master/test,5,2
/CAMI-challenge/AMBER/blob/master/test/gsa_mapping.binning,2,2
/CAMI-challenge/AMBER/tree/master,2,2
/CAMI-challenge/AMBER/blob/master/test/naughty_carson_2,2,1
/CAMI-challenge/AMBER/blob/master/test/summary.tsv,2,1
/CAMI-challenge/AMBER/blob/master/test/unique_common.tsv,2,1
/CAMI-challenge/AMBER/blob/master/amber.py,1,1
/CAMI-challenge/AMBER/blob/master/cami_amber/evaluate.py,1,1
/CAMI-challenge/AMBER/blob/master/cami_i_hc/amber_v0.6.3.html,1,1
