url_path,views_total,views_unique
/CAMI-challenge/AMBER,32,20
/CAMI-challenge/AMBER/issues,9,5
/CAMI-challenge/AMBER/pulls,6,4
/CAMI-challenge/AMBER/tree/master,3,3
/CAMI-challenge/AMBER/blob/master/test/elated_franklin_0,2,2
/CAMI-challenge/AMBER/issues/58,2,1
/CAMI-challenge/AMBER/tree/master/test,2,1
/CAMI-challenge/AMBER/blob/master/README.md,1,1
/CAMI-challenge/AMBER/blob/master/cami_amber/utils/convert_fasta_bins_to_biobox_format.py,1,1
/CAMI-challenge/AMBER/blob/master/cami_ii_mouse_gut/index.html,1,1
