url_path,views_total,views_unique
/CAMI-challenge/AMBER,48,18
/CAMI-challenge/AMBER/commit/08b51c05f9a02f47f109d4d9b5ad8e5d3613e5dd,7,1
/CAMI-challenge/AMBER/commits/dev-test,6,1
/CAMI-challenge/AMBER/tree/dev,6,1
/CAMI-challenge/AMBER/pulls,5,2
/CAMI-challenge/AMBER/tree/master/cami_amber,4,2
/CAMI-challenge/AMBER/tree/dev-test,4,1
/CAMI-challenge/AMBER/blob/master/test/gsa_mapping.binning,3,2
/CAMI-challenge/AMBER/blob/master/README.md,3,1
/CAMI-challenge/AMBER/commit/25dddd19ff349503b897ad751915b3c43ab72522,3,1
