url_path,views_total,views_unique
/gi-bielefeld/sans,30,13
/gi-bielefeld/sans/blob/master/README.md,5,2
/gi-bielefeld/sans/tree/clowm-integration,5,1
/gi-bielefeld/sans/issues,2,2
/gi-bielefeld/sans/tree/master,2,2
/gi-bielefeld/sans/commits/clowm-integration,2,1
/gi-bielefeld/sans/compare/master...clowm-integration,2,1
/gi-bielefeld/sans/releases/tag/latest,2,1
/gi-bielefeld/sans/tree/368b1e7679aea5e3c30a1e2b95907a2295a98a19/clowm,2,1
/gi-bielefeld/sans/tree/e7e8fea7d6efc046ca5de051d4adf987272086ab,2,1
