url_path,views_total,views_unique
/gi-bielefeld/sans,26,5
/gi-bielefeld/sans/commits/clowm-integration,17,1
/gi-bielefeld/sans/tree/clowm-integration,5,2
/gi-bielefeld/sans/actions,5,1
/gi-bielefeld/sans/commits/master,5,1
/gi-bielefeld/sans/tree/clowm-integration/clowm,3,2
/gi-bielefeld/sans/blob/clowm-integration/Dockerfile,2,2
/gi-bielefeld/sans/blob/96b92c4cc9fe4e1f9f8e58e2d9ff8d38e98a4af4/clowm/clowm_info.json,2,1
/gi-bielefeld/sans/blob/c8de5ef4b2f2030041df8f3538484ce17d73cd7b/src/color.cpp,2,1
/gi-bielefeld/sans/tree/96b92c4cc9fe4e1f9f8e58e2d9ff8d38e98a4af4,2,1
