url_path,views_total,views_unique
/gi-bielefeld/sans,4,4
/gi-bielefeld/sans/blob/96b92c4cc9fe4e1f9f8e58e2d9ff8d38e98a4af4/nextflow.config,3,1
/gi-bielefeld/sans/tree/96b92c4cc9fe4e1f9f8e58e2d9ff8d38e98a4af4,3,1
/gi-bielefeld/sans/tree/master,3,1
/gi-bielefeld/sans/tree/fingerprinting2,2,1
/gi-bielefeld/sans/blob/96b92c4cc9fe4e1f9f8e58e2d9ff8d38e98a4af4/.github/workflows/publish-container.yml,1,1
/gi-bielefeld/sans/blob/96b92c4cc9fe4e1f9f8e58e2d9ff8d38e98a4af4/Dockerfile,1,1
/gi-bielefeld/sans/pulls,1,1
/gi-bielefeld/sans/tree/96b92c4cc9fe4e1f9f8e58e2d9ff8d38e98a4af4/clowm,1,1
/gi-bielefeld/sans/tree/master/example_data,1,1
