time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-05 00:00:00+00:00,1.0,1.0,8,2
2025-05-07 00:00:00+00:00,,,1,1
2025-05-09 00:00:00+00:00,2.0,2.0,4,1
2025-05-12 00:00:00+00:00,1.0,1.0,5,1
2025-05-13 00:00:00+00:00,,,1,1
2025-05-14 00:00:00+00:00,,,11,1
2025-05-15 00:00:00+00:00,,,7,3
2025-05-16 00:00:00+00:00,,,14,3
