referrer,views_total,views_unique
github.com,4,3
clowm.bi.denbi.de,4,2
Baidu,2,1
onlyoffice.computational.bio.uni-giessen.de,2,1
DuckDuckGo,1,1
Google,1,1
tencent.com,1,1
