time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-29 00:00:00+00:00,22,8,82.0,2.0
2025-01-30 00:00:00+00:00,14,5,12.0,1.0
2025-01-31 00:00:00+00:00,1,1,1.0,1.0
2025-02-01 00:00:00+00:00,1,1,,
2025-02-02 00:00:00+00:00,1,1,,
2025-02-03 00:00:00+00:00,1,1,,
2025-02-04 00:00:00+00:00,3,2,4.0,2.0
2025-02-06 00:00:00+00:00,14,8,26.0,6.0
2025-02-07 00:00:00+00:00,9,6,21.0,2.0
2025-02-10 00:00:00+00:00,6,4,1.0,1.0
2025-02-11 00:00:00+00:00,12,6,19.0,3.0
