url_path,views_total,views_unique
/gi-bielefeld/sans/blob/clowm-integration/clowm/usage.md,13,2
/gi-bielefeld/sans/tree/clowm-integration/clowm,11,3
/gi-bielefeld/sans,9,7
/gi-bielefeld/sans/blob/clowm-integration/clowm/simple.png,4,3
/gi-bielefeld/sans/commits/clowm-integration/clowm/usage.md,4,1
/gi-bielefeld/sans/tree/clowm-integration,3,3
/gi-bielefeld/sans/edit/clowm-integration/clowm/usage.md,3,1
/gi-bielefeld/sans/blob/clowm-integration/clowm/CHANGELOG.md,2,1
/gi-bielefeld/sans/blob/master/makefile,2,1
/gi-bielefeld/sans/activity,1,1
